mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0023986339569091798,0.00048206870307763874,0.0009986400604248048,1.6421485288355412e-06,gini,20,7,8,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 7, 'min_samples_split': 8}",0.9591836734693877,0.9795918367346939,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.012908376128670712,384
0.001999568939208984,2.0586999077723412e-06,0.001599264144897461,0.0004898429878647236,gini,20,7,9,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 7, 'min_samples_split': 9}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0022002220153808593,0.000399314454516355,0.0012011528015136719,0.0003970017145860784,gini,20,7,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0019942283630371093,8.758240870604597e-06,0.0013999462127685547,0.0004907002218907369,gini,20,8,2,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.001999568939208984,1.8307069607212515e-06,0.0014047622680664062,0.0004966776674808864,gini,20,8,3,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 3}",0.9591836734693877,0.9795918367346939,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.012908376128670712,384
0.0020006179809570314,1.910290833003867e-05,0.001540803909301758,0.0004509589099391973,gini,20,8,4,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 4}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0021942615509033202,0.0004020253246760442,0.0013991355895996093,0.0004895122478239711,gini,20,8,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9591836734693877,0.9591836734693877,0.9795918367346939,0.9791666666666666,1.0,0.9754251700680271,0.015250276047477723,588
0.0021986961364746094,0.0003999474329315071,0.0013992786407470703,0.0004898819910755393,gini,20,8,6,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 6}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.001998567581176758,5.56082906231432e-07,0.0011992454528808594,0.0003999472623788005,gini,20,8,7,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 7}",0.9591836734693877,0.9591836734693877,0.9795918367346939,1.0,1.0,0.9795918367346939,0.018253616142855447,214
0.0023985385894775392,0.0004895510265804805,0.0021988391876220704,0.000748035145559191,gini,20,8,8,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 8}",0.9591836734693877,0.9795918367346939,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.012908376128670712,384
0.0023984909057617188,0.0007994175597229797,0.0013993263244628906,0.0004895512123618353,gini,20,8,9,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 9}",0.9591836734693877,0.9591836734693877,0.9795918367346939,0.9791666666666666,1.0,0.9754251700680271,0.015250276047477723,588
0.001998567581176758,4.422005889652111e-07,0.00179901123046875,0.00039966113170674864,gini,20,8,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0019999027252197267,1.897787927830925e-06,0.0016019344329833984,0.0004921521526220201,gini,20,9,2,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 2}",0.9591836734693877,0.9591836734693877,0.9795918367346939,1.0,1.0,0.9795918367346939,0.018253616142855447,214
0.001997709274291992,1.8157418026599666e-06,0.001200389862060547,0.0003991398864748723,gini,20,9,3,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 3}",0.9591836734693877,0.9795918367346939,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.012908376128670712,384
0.001999044418334961,5.955694197080992e-07,0.0013984203338623046,0.0004900977824278717,gini,20,9,4,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 4}",0.9591836734693877,0.9795918367346939,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.012908376128670712,384
0.002199745178222656,0.0003993062833981065,0.0013981342315673828,0.0004887737969455657,gini,20,9,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 5}",0.9591836734693877,0.9591836734693877,0.9795918367346939,1.0,1.0,0.9795918367346939,0.018253616142855447,214
0.0019989967346191405,1.9073486328124998e-07,0.0017989158630371093,0.00039973274614562437,gini,20,9,6,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 6}",0.9591836734693877,0.9795918367346939,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.012908376128670712,384
0.0021976947784423826,0.00039997376539692626,0.0014000892639160155,0.0004904877041408304,gini,20,9,7,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 7}",0.9591836734693877,0.9591836734693877,0.9795918367346939,0.9791666666666666,1.0,0.9754251700680271,0.015250276047477723,588
